bin_id,latitude,longitude,ward_zone,amenity,operator,capacity_liters,waste_type,current_fill_pct,fill_rate_pct_hr,dist_from_depot_km,calorific_value_hhv_mj_kg,recyclable_fraction_pct,time_to_overflow_hrs,urgency_index,recovery_index,cost_index,scps_score,zone_cluster
BIN_0529,28.62512,77.19202,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,82.0,2.69,6.68,22.14,85.5,6.7,0.669,0.899,0.262,0.552,0
BIN_0530,28.62548,77.191771,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,73.2,5.57,6.72,11.17,14.8,4.8,0.71,0.312,0.264,0.396,0
BIN_0531,28.623923,77.194062,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,28.5,2.95,6.5,23.24,78.9,24.2,0.304,0.889,0.255,0.368,0
BIN_0532,28.62377,77.19395,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,15.9,4.1,6.48,20.42,70.5,20.5,0.257,0.787,0.254,0.313,0
BIN_0533,28.623609,77.194737,Central / NDMC,waste_basket,NDMC,500,Mixed Municipal,82.8,4.26,6.45,14.09,23.5,4.0,0.73,0.417,0.253,0.44,0
BIN_0534,28.623486,77.195178,Central / NDMC,waste_basket,NDMC,500,Mixed Municipal,86.6,4.3,6.42,13.13,27.6,3.1,0.759,0.417,0.252,0.454,0
BIN_0535,28.624805,77.192156,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,86.8,2.33,6.64,21.26,77.1,5.7,0.69,0.838,0.261,0.544,0
BIN_0536,28.624965,77.192271,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,81.1,5.02,6.65,11.08,13.7,3.8,0.746,0.304,0.261,0.412,0
BIN_0537,28.624339,77.19292,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,16.0,4.27,6.57,21.36,85.0,19.7,0.263,0.879,0.258,0.344,0
BIN_0538,28.624513,77.193063,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,44.3,3.92,6.58,11.6,7.9,14.2,0.449,0.286,0.258,0.259,0
BIN_0539,28.630638,77.21822,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,80.1,3.21,7.1,11.97,9.0,6.2,0.674,0.3,0.279,0.371,0
BIN_0540,28.631329,77.219408,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,46.0,3.17,7.19,11.87,8.3,17.0,0.434,0.294,0.282,0.249,0
BIN_0541,28.631559,77.219482,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,49.7,2.5,7.22,21.86,81.4,20.1,0.436,0.872,0.283,0.423,0
BIN_0542,28.632831,77.221318,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,96.4,4.3,7.38,11.06,7.8,0.8,0.827,0.274,0.29,0.438,0
BIN_0543,28.632591,77.221308,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,48.5,2.28,7.35,19.4,87.5,22.6,0.42,0.85,0.289,0.407,0
BIN_0544,28.695045,77.214469,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,36.9,2.99,14.22,20.61,76.2,21.1,0.364,0.82,0.558,0.316,6
BIN_0545,28.695294,77.213774,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,95.4,4.97,14.25,11.04,7.9,0.9,0.844,0.274,0.559,0.392,6
BIN_0546,28.694759,77.215246,North / Civil Lines,waste_basket,MCD-North,500,Organic/Wet,22.6,3.89,14.19,10.65,14.5,19.9,0.296,0.299,0.557,0.126,6
BIN_0547,28.695436,77.213388,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,95.1,2.04,14.26,21.74,74.8,2.4,0.738,0.837,0.56,0.508,6
BIN_0548,28.695262,77.213855,North / Civil Lines,waste_basket,MCD-North,300,Recyclable/Dry,37.5,2.78,14.24,22.03,81.0,22.5,0.361,0.874,0.559,0.331,6
BIN_0549,28.694934,77.214767,North / Civil Lines,waste_basket,MCD-North,500,Mixed Municipal,93.4,2.89,14.21,15.37,21.6,2.3,0.756,0.435,0.558,0.397,6
BIN_0550,28.628615,77.216892,Central / NDMC,waste_basket,NDMC,500,Mixed Municipal,71.4,4.25,6.86,13.51,28.8,6.7,0.65,0.431,0.269,0.401,0
BIN_0551,28.604558,77.127236,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,94.5,4.35,9.09,11.67,7.5,1.3,0.816,0.286,0.357,0.422,4
BIN_0552,28.604532,77.127423,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Recyclable/Dry,23.5,4.44,9.07,19.44,82.1,17.2,0.322,0.824,0.356,0.337,4
BIN_0553,28.601111,77.125456,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,51.0,5.74,9.08,10.69,12.5,8.5,0.56,0.29,0.356,0.296,4
BIN_0554,28.603038,77.126456,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,65.9,4.77,9.08,11.95,5.1,7.1,0.63,0.28,0.356,0.328,4
BIN_0555,28.626416,77.212599,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,87.8,3.6,6.59,11.93,5.9,3.4,0.742,0.283,0.259,0.404,0
BIN_0556,28.62685,77.213657,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,35.5,3.81,6.64,11.0,7.1,16.9,0.383,0.27,0.261,0.22,0
BIN_0557,28.626015,77.21174,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,21.7,5.02,6.54,11.97,11.1,15.6,0.33,0.31,0.257,0.207,0
BIN_0558,28.591567,77.125631,West (Janakpuri / Rajouri),waste_basket,MCD-West,800,Recyclable/Dry,60.2,4.33,8.67,22.53,84.8,9.2,0.575,0.903,0.34,0.49,4
BIN_0559,28.596836,77.141175,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Recyclable/Dry,20.7,3.3,7.48,22.21,83.3,24.0,0.262,0.889,0.294,0.339,4
BIN_0560,28.596463,77.139758,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Mixed Municipal,45.6,3.17,7.59,14.46,28.1,17.2,0.431,0.448,0.298,0.291,4
BIN_0561,28.596463,77.139704,West (Janakpuri / Rajouri),waste_basket,MCD-West,800,Recyclable/Dry,35.6,3.58,7.6,22.44,78.2,18.0,0.376,0.868,0.298,0.389,4
BIN_0562,28.568711,77.244355,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,500,Organic/Wet,20.3,5.81,3.36,11.39,11.5,13.7,0.348,0.3,0.132,0.238,2
BIN_0563,28.622021,77.203843,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,56.7,3.9,6.13,11.39,5.2,11.1,0.535,0.268,0.241,0.3,0
BIN_0564,28.668223,77.226882,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,49.0,5.29,11.35,12.35,6.1,9.6,0.53,0.293,0.446,0.264,6
BIN_0565,28.667801,77.225503,North / Civil Lines,waste_basket,MCD-North,500,Organic/Wet,30.4,3.21,11.29,10.82,6.6,21.7,0.326,0.263,0.443,0.154,6
BIN_0566,28.667736,77.226039,North / Civil Lines,waste_basket,MCD-North,500,Mixed Municipal,39.0,2.78,11.29,15.04,30.3,21.9,0.371,0.472,0.443,0.239,6
BIN_0567,28.667844,77.226811,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,44.4,4.07,11.31,11.53,10.4,13.7,0.455,0.297,0.444,0.228,6
BIN_0568,28.667406,77.226446,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,42.1,4.38,11.26,20.04,86.4,13.2,0.45,0.858,0.442,0.394,6
BIN_0569,28.667659,77.226507,North / Civil Lines,waste_basket,MCD-North,300,Recyclable/Dry,47.6,2.26,11.29,23.21,85.8,23.2,0.413,0.923,0.443,0.395,6
BIN_0570,28.66777,77.22579,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,84.5,3.69,11.29,19.47,85.5,4.2,0.722,0.842,0.443,0.525,6
BIN_0571,28.668,77.226173,North / Civil Lines,waste_basket,MCD-North,800,Recyclable/Dry,70.9,2.4,11.32,20.7,81.0,12.1,0.581,0.845,0.444,0.455,6
BIN_0572,28.68484,77.208979,North / Civil Lines,waste_basket,MCD-North,300,Recyclable/Dry,15.2,2.41,13.08,19.65,72.1,35.2,0.192,0.779,0.514,0.227,6
BIN_0573,28.684827,77.208661,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,16.6,2.21,13.08,21.07,72.9,37.7,0.194,0.813,0.514,0.238,6
BIN_0574,28.685061,77.208924,North / Civil Lines,waste_basket,MCD-North,300,Mixed Municipal,33.5,2.76,13.11,13.6,25.3,24.1,0.332,0.416,0.515,0.188,6
BIN_0575,28.684949,77.208747,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,34.4,2.98,13.09,19.73,71.0,22.0,0.346,0.775,0.514,0.303,6
BIN_0576,28.684963,77.208955,North / Civil Lines,waste_basket,MCD-North,300,Mixed Municipal,50.6,3.54,13.1,14.54,28.4,14.0,0.48,0.451,0.514,0.272,6
BIN_0577,28.685052,77.208831,North / Civil Lines,waste_basket,MCD-North,500,Recyclable/Dry,49.2,3.25,13.11,22.01,73.1,15.6,0.46,0.834,0.515,0.377,6
BIN_0578,28.648045,77.315634,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,800,Recyclable/Dry,24.7,3.51,13.68,21.16,72.1,21.5,0.297,0.811,0.537,0.284,11
BIN_0579,28.648248,77.315851,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,300,Organic/Wet,89.3,4.18,13.71,11.88,7.1,2.6,0.773,0.288,0.538,0.365,11
BIN_0580,28.647883,77.315476,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,300,Recyclable/Dry,20.7,3.98,13.66,20.6,70.3,19.9,0.286,0.79,0.536,0.273,11
BIN_0581,28.648987,77.316404,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,500,Recyclable/Dry,15.8,2.63,13.81,21.64,82.4,32.0,0.204,0.872,0.542,0.255,11
BIN_0582,28.619472,77.240627,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,55.3,4.11,6.54,22.68,84.8,10.9,0.533,0.907,0.257,0.487,0
BIN_0583,28.617342,77.240623,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,88.3,4.14,6.33,20.76,73.3,2.8,0.765,0.808,0.249,0.575,0
BIN_0584,28.618005,77.2406,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,31.9,5.71,6.39,11.28,13.0,11.9,0.426,0.305,0.251,0.254,0
BIN_0585,28.646663,77.241702,City / Chandni Chowk,waste_transfer_station,MCD-CitySP,2000,Mixed Municipal,85.4,7.47,9.36,14.2,27.7,2.0,0.862,0.441,0.367,0.49,9
BIN_0586,28.624012,77.201639,Central / NDMC,waste_basket,NDMC,500,Mixed Municipal,34.2,4.97,6.37,14.13,27.7,13.2,0.415,0.439,0.25,0.289,0
BIN_0587,28.625838,77.206372,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,65.5,5.19,6.53,11.39,5.7,6.6,0.642,0.271,0.256,0.351,0
BIN_0588,28.589314,77.040988,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Organic/Wet,92.1,4.05,16.69,11.24,5.5,2.0,0.788,0.267,0.655,0.343,3
BIN_0589,28.589116,77.0408,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Recyclable/Dry,22.9,3.58,16.7,22.71,76.7,21.5,0.287,0.867,0.656,0.272,3
BIN_0590,28.590084,77.04109,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Organic/Wet,58.2,4.64,16.69,11.66,9.3,9.0,0.572,0.295,0.655,0.243,3
BIN_0591,28.589902,77.04137,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Recyclable/Dry,74.2,2.52,16.66,22.29,70.3,10.2,0.609,0.826,0.654,0.421,3
BIN_0592,28.589108,77.040399,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Recyclable/Dry,36.4,2.4,16.74,20.23,77.0,26.5,0.34,0.815,0.657,0.283,3
BIN_0593,28.58953,77.040191,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Organic/Wet,77.9,4.62,16.77,12.05,13.5,4.8,0.709,0.324,0.658,0.32,3
BIN_0594,28.590048,77.040603,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Organic/Wet,30.4,4.77,16.74,11.93,8.9,14.6,0.382,0.298,0.657,0.149,3
BIN_0595,28.588892,77.040937,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Mixed Municipal,61.3,4.36,16.68,15.17,30.9,8.9,0.584,0.477,0.655,0.304,3
BIN_0596,28.58916,77.041516,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Organic/Wet,50.8,5.88,16.63,11.39,9.5,8.4,0.564,0.29,0.653,0.238,3
BIN_0597,28.589062,77.040562,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Recyclable/Dry,58.9,2.56,16.72,21.68,83.5,16.1,0.503,0.879,0.656,0.384,3
BIN_0598,28.589552,77.040112,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Organic/Wet,20.2,5.47,16.77,11.06,11.5,14.6,0.335,0.293,0.658,0.124,3
BIN_0599,28.621246,77.206115,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,79.2,3.97,6.02,20.81,87.7,5.2,0.695,0.881,0.236,0.565,0
BIN_0600,28.590409,77.041196,South-West (Dwarka),waste_basket,MCD-SouthWest,500,Organic/Wet,49.5,3.79,16.68,10.93,9.6,13.3,0.481,0.281,0.655,0.194,3
BIN_0601,28.589814,77.040376,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Recyclable/Dry,50.6,3.96,16.75,21.65,85.4,12.5,0.494,0.888,0.658,0.382,3
BIN_0602,28.592129,77.041696,South-West (Dwarka),waste_basket,MCD-SouthWest,300,Recyclable/Dry,22.8,3.67,16.67,22.18,77.9,21.0,0.29,0.861,0.654,0.272,3
BIN_0603,28.59048,77.168354,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,90.0,4.07,4.82,22.03,87.4,2.5,0.774,0.906,0.189,0.621,0
BIN_0604,28.608688,77.140365,West (Janakpuri / Rajouri),waste_basket,MCD-West,800,Recyclable/Dry,62.4,3.16,8.22,21.87,70.1,11.9,0.549,0.816,0.323,0.455,4
BIN_0605,28.686889,77.211534,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,48.7,5.55,13.31,12.42,13.9,9.2,0.537,0.334,0.523,0.264,6
BIN_0606,28.686918,77.211479,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,91.1,3.05,13.31,11.12,5.2,2.9,0.746,0.263,0.523,0.347,6
BIN_0607,28.686423,77.211997,North / Civil Lines,waste_basket,MCD-North,500,Organic/Wet,92.9,3.02,13.26,10.77,10.1,2.4,0.757,0.28,0.521,0.358,6
BIN_0608,28.602785,77.227939,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,75.8,4.91,4.33,11.28,5.7,4.9,0.705,0.268,0.17,0.399,0
BIN_0609,28.602791,77.227921,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,46.5,5.61,4.33,11.66,10.7,9.5,0.524,0.302,0.17,0.319,0
BIN_0610,28.658976,77.225205,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Recyclable/Dry,56.0,3.11,10.31,21.67,78.4,14.1,0.502,0.853,0.405,0.426,9
BIN_0611,28.658886,77.225525,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,84.1,5.85,10.31,12.38,10.0,2.7,0.796,0.313,0.405,0.411,9
BIN_0612,28.656659,77.225165,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Mixed Municipal,19.5,4.08,10.06,13.28,33.9,19.7,0.281,0.452,0.395,0.197,9
BIN_0613,28.723292,77.127598,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Mixed Municipal,82.3,4.37,19.13,13.17,28.3,4.1,0.731,0.422,0.751,0.342,7
BIN_0614,28.723302,77.127612,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Organic/Wet,93.7,4.36,19.13,10.58,10.8,1.4,0.81,0.279,0.751,0.339,7
BIN_0615,28.723407,77.127658,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Recyclable/Dry,52.8,3.13,19.14,18.62,73.1,15.1,0.48,0.762,0.751,0.318,7
BIN_0616,28.723434,77.127351,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Mixed Municipal,63.5,4.7,19.15,14.6,34.3,7.8,0.611,0.482,0.752,0.3,7
BIN_0617,28.723492,77.127292,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Recyclable/Dry,64.3,2.24,19.16,18.89,83.3,15.9,0.529,0.818,0.752,0.36,7
BIN_0618,28.723499,77.127299,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Organic/Wet,35.4,4.85,19.16,10.96,14.2,13.3,0.42,0.304,0.752,0.151,7
BIN_0619,28.737987,77.036176,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Recyclable/Dry,46.2,3.71,25.46,21.01,87.6,14.5,0.455,0.885,1.0,0.293,7
BIN_0620,28.738203,77.036358,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Mixed Municipal,72.4,3.04,25.47,13.31,23.0,9.1,0.614,0.398,1.0,0.227,7
BIN_0621,28.657141,77.126099,West (Janakpuri / Rajouri),waste_basket,MCD-West,500,Recyclable/Dry,43.8,2.32,12.93,23.2,84.0,24.2,0.389,0.914,0.508,0.367,4
BIN_0622,28.65774,77.126765,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,60.8,3.92,12.94,11.84,13.9,10.0,0.564,0.321,0.508,0.277,4
BIN_0623,28.656799,77.126362,West (Janakpuri / Rajouri),waste_basket,MCD-West,500,Organic/Wet,93.2,3.17,12.88,10.84,9.7,2.1,0.765,0.279,0.506,0.365,4
BIN_0624,28.657028,77.126481,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,24.5,3.5,12.89,11.56,14.9,21.6,0.295,0.32,0.506,0.143,4
BIN_0625,28.657809,77.125509,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,16.7,3.66,13.02,10.91,11.3,22.8,0.247,0.289,0.511,0.108,4
BIN_0626,28.65724,77.12582,West (Janakpuri / Rajouri),waste_basket,MCD-West,500,Organic/Wet,29.1,5.93,12.95,11.21,8.0,12.0,0.414,0.279,0.508,0.189,4
BIN_0627,28.658249,77.126399,West (Janakpuri / Rajouri),waste_basket,MCD-West,800,Recyclable/Dry,23.2,2.68,13.0,18.88,87.8,28.7,0.257,0.841,0.51,0.279,4
BIN_0628,28.722577,77.133497,Rohini / Pitampura,waste_basket,MCD-Rohini,500,Recyclable/Dry,79.8,3.2,18.82,21.59,72.8,6.3,0.672,0.823,0.739,0.435,7
BIN_0629,28.722585,77.133487,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Organic/Wet,51.7,5.63,18.82,10.51,6.7,8.6,0.561,0.257,0.739,0.21,7
BIN_0630,28.647113,77.315573,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,800,Organic/Wet,30.8,4.09,13.61,11.93,7.8,16.9,0.36,0.293,0.534,0.161,11
BIN_0631,28.574075,77.230171,South-East (Lajpat / Okhla),recycling,MCD-SouthEast,1000,Recyclable/Dry,70.1,4.98,2.11,20.24,84.3,6.0,0.667,0.852,0.083,0.573,2
BIN_0632,28.600511,77.223761,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,61.7,2.82,3.94,19.5,75.8,13.6,0.532,0.794,0.155,0.473,0
BIN_0633,28.600787,77.22406,Central / NDMC,waste_disposal,NDMC,1500,Mixed Municipal,54.1,6.59,3.98,15.35,25.2,7.0,0.612,0.453,0.156,0.411,0
BIN_0634,28.600806,77.224074,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,69.6,4.22,3.98,21.78,84.5,7.2,0.637,0.886,0.156,0.553,0
BIN_0635,28.600517,77.223767,Central / NDMC,waste_disposal,NDMC,1500,Mixed Municipal,52.7,5.81,3.94,15.15,31.1,8.1,0.575,0.478,0.155,0.4,0
BIN_0636,28.579983,77.186185,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,94.0,2.99,2.73,22.31,77.1,2.0,0.764,0.86,0.107,0.619,0
BIN_0637,28.631505,77.220371,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,34.1,3.61,7.22,21.4,78.8,18.3,0.367,0.849,0.283,0.381,0
BIN_0638,28.644542,77.338507,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,500,Organic/Wet,30.4,4.71,15.21,11.82,6.4,14.8,0.38,0.283,0.597,0.155,11
BIN_0639,28.618895,77.136173,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,92.0,3.86,9.22,10.87,13.3,2.1,0.781,0.298,0.362,0.407,4
BIN_0640,28.623012,77.136674,West (Janakpuri / Rajouri),waste_basket,MCD-West,800,Recyclable/Dry,45.5,3.99,9.47,19.22,76.7,13.7,0.46,0.792,0.372,0.393,4
BIN_0641,28.498775,77.09396,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Recyclable/Dry,70.8,2.44,13.65,22.73,84.3,12.0,0.582,0.905,0.536,0.455,1
BIN_0642,28.499136,77.096274,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,15.1,3.79,13.44,12.25,7.5,22.4,0.24,0.298,0.528,0.104,1
BIN_0643,28.499041,77.094973,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Recyclable/Dry,53.0,2.38,13.55,21.64,83.5,19.7,0.455,0.878,0.532,0.385,1
BIN_0644,28.556928,77.083336,South-West (Dwarka),waste_basket,MCD-SouthWest,1000,Recyclable/Dry,91.4,3.72,12.42,20.26,76.6,2.3,0.772,0.814,0.488,0.532,3
BIN_0645,28.538977,77.216482,South (Saket / Hauz Khas),waste_disposal,MCD-South,1500,Mixed Municipal,80.2,8.2,3.2,15.36,34.1,2.4,0.852,0.497,0.126,0.55,1
BIN_0646,28.5459,77.214583,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,78.1,4.85,2.41,12.05,12.0,4.5,0.718,0.316,0.095,0.435,1
BIN_0647,28.546019,77.215097,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,54.5,3.77,2.41,23.18,76.8,12.1,0.515,0.877,0.095,0.502,1
BIN_0648,28.545412,77.214684,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,70.6,2.57,2.47,18.73,81.6,11.4,0.585,0.807,0.097,0.515,1
BIN_0649,28.472177,77.093343,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,85.8,2.7,15.54,19.12,81.3,5.3,0.696,0.813,0.61,0.47,1
BIN_0650,28.472047,77.092866,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Mixed Municipal,42.9,3.04,15.59,14.99,31.3,18.8,0.408,0.475,0.612,0.224,1
BIN_0651,28.471525,77.091522,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,72.7,4.31,15.72,23.07,73.4,6.3,0.662,0.858,0.617,0.465,1
BIN_0652,28.447825,77.099268,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,32.5,4.95,17.13,10.61,10.7,13.6,0.403,0.279,0.673,0.151,1
BIN_0653,28.494756,77.092478,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Mixed Municipal,41.4,3.41,14.02,15.09,33.9,17.2,0.411,0.491,0.55,0.242,1
BIN_0654,28.49445,77.092747,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,39.3,4.26,14.02,10.68,7.8,14.2,0.426,0.266,0.55,0.183,1
BIN_0655,28.597682,77.145931,West (Janakpuri / Rajouri),waste_basket,MCD-West,300,Organic/Wet,69.2,4.79,7.12,10.58,11.4,6.4,0.654,0.282,0.28,0.356,4
BIN_0656,28.502525,77.09725,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,44.1,4.52,13.15,11.74,11.0,12.4,0.469,0.305,0.516,0.223,1
BIN_0657,28.721702,77.117472,Rohini / Pitampura,waste_basket,MCD-Rohini,800,Organic/Wet,43.8,4.63,19.41,11.41,11.8,12.1,0.471,0.302,0.762,0.173,7
BIN_0658,28.721502,77.117674,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Recyclable/Dry,85.5,2.78,19.38,19.89,72.6,5.2,0.697,0.786,0.761,0.432,7
BIN_0659,28.721436,77.117984,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Mixed Municipal,52.6,4.85,19.36,14.35,34.8,9.8,0.54,0.479,0.76,0.262,7
BIN_0660,28.721309,77.118397,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Organic/Wet,43.3,3.82,19.33,10.98,12.1,14.8,0.438,0.294,0.759,0.156,7
BIN_0661,28.72143,77.119432,Rohini / Pitampura,waste_basket,MCD-Rohini,300,Mixed Municipal,90.1,2.65,19.29,13.47,20.1,3.7,0.725,0.387,0.757,0.327,7
BIN_0662,28.667759,77.153421,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Organic/Wet,93.1,3.34,12.47,10.85,7.9,2.1,0.77,0.27,0.49,0.368,8
BIN_0663,28.665771,77.155165,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Organic/Wet,86.1,5.15,12.2,12.23,7.5,2.7,0.785,0.298,0.479,0.386,8
BIN_0664,28.667372,77.153518,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,300,Recyclable/Dry,51.5,2.27,12.43,19.98,75.4,21.4,0.441,0.802,0.488,0.363,8
BIN_0665,28.666863,77.154362,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Mixed Municipal,29.4,4.56,12.34,14.51,32.9,15.5,0.367,0.473,0.484,0.229,8
BIN_0666,28.665813,77.156617,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Organic/Wet,75.9,3.41,12.14,11.86,14.5,7.1,0.652,0.325,0.477,0.328,8
BIN_0667,28.66602,77.15725,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Recyclable/Dry,33.1,2.11,12.13,20.45,76.4,31.7,0.306,0.817,0.476,0.303,8
BIN_0668,28.632852,77.219335,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,73.1,3.31,7.36,19.03,85.7,8.1,0.629,0.833,0.289,0.507,0
BIN_0669,28.63231,77.219794,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,79.7,2.63,7.3,23.21,71.5,7.7,0.651,0.851,0.287,0.524,0
BIN_0670,28.686182,77.219534,North / Civil Lines,waste_basket,MCD-North,300,Organic/Wet,33.8,4.76,13.26,11.22,5.9,13.9,0.405,0.268,0.521,0.179,6
BIN_0671,28.500061,77.094752,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Recyclable/Dry,33.5,4.16,13.51,22.0,81.1,16.0,0.382,0.874,0.53,0.347,1
BIN_0672,28.625804,77.234216,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,50.2,2.62,6.93,22.24,80.1,19.0,0.444,0.874,0.272,0.43,0
BIN_0673,28.691964,77.214191,North / Civil Lines,waste_basket,MCD-North,500,Organic/Wet,24.6,3.43,13.88,12.06,7.4,22.0,0.294,0.294,0.545,0.126,6
BIN_0674,28.690512,77.213428,North / Civil Lines,waste_basket,MCD-North,300,Recyclable/Dry,26.4,3.44,13.72,19.59,87.8,21.4,0.307,0.856,0.539,0.302,6
BIN_0675,28.691376,77.213911,North / Civil Lines,waste_basket,MCD-North,500,Mixed Municipal,80.9,4.74,13.81,14.86,21.1,4.0,0.734,0.422,0.542,0.385,6
